location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Israel,2021-01-21,60,69,71.0,33.8,
Israel,2021-01-21,70,79,88.6,48.3,
Israel,2021-01-21,80,89,81.6,40.2,
Israel,2021-01-21,90,99,84.0,39.8,
Israel,2021-01-22,12,15,,,
Israel,2021-01-22,16,19,,,
Israel,2021-01-22,20,29,14.6,2.8,
Israel,2021-01-22,30,39,18.9,4.6,
Israel,2021-01-22,40,49,36.9,7.5,
Israel,2021-01-22,5,11,,,
Israel,2021-01-22,50,59,55.8,12.5,
Israel,2021-01-22,60,69,71.3,36.3,
Israel,2021-01-22,70,79,88.8,51.1,
Israel,2021-01-22,80,89,81.8,42.9,
Israel,2021-01-22,90,99,84.2,43.0,
Israel,2021-01-23,12,15,,,
Israel,2021-01-23,16,19,,,
Israel,2021-01-23,20,29,15.0,3.0,
Israel,2021-01-23,30,39,19.4,4.9,
Israel,2021-01-23,40,49,38.2,8.0,
Israel,2021-01-23,5,11,,,
Israel,2021-01-23,50,59,56.5,13.6,
Israel,2021-01-23,60,69,71.6,37.8,
Israel,2021-01-23,70,79,89.0,53.1,
Israel,2021-01-23,80,89,82.0,45.0,
Israel,2021-01-23,90,99,84.4,46.1,
Israel,2021-01-24,12,15,,,
Israel,2021-01-24,16,19,,,
Israel,2021-01-24,20,29,15.9,3.6,
Israel,2021-01-24,30,39,20.3,5.7,
Israel,2021-01-24,40,49,40.2,9.5,
Israel,2021-01-24,5,11,,,
Israel,2021-01-24,50,59,57.6,16.6,
Israel,2021-01-24,60,69,72.1,42.3,
Israel,2021-01-24,70,79,89.4,58.6,
Israel,2021-01-24,80,89,82.5,50.7,
Israel,2021-01-24,90,99,84.9,52.1,
Israel,2021-01-25,12,15,,,
Israel,2021-01-25,16,19,,,
Israel,2021-01-25,20,29,17.2,4.3,
Israel,2021-01-25,30,39,21.5,6.6,
Israel,2021-01-25,40,49,42.3,11.3,
Israel,2021-01-25,5,11,,,
Israel,2021-01-25,50,59,59.1,19.9,
Israel,2021-01-25,60,69,72.9,46.5,
Israel,2021-01-25,70,79,90.2,63.8,
Israel,2021-01-25,80,89,83.3,56.4,
Israel,2021-01-25,90,99,85.9,58.1,
Israel,2021-01-26,12,15,,,
Israel,2021-01-26,16,19,,,
Israel,2021-01-26,20,29,18.7,5.0,
Israel,2021-01-26,30,39,23.0,7.5,
Israel,2021-01-26,40,49,44.5,13.0,
Israel,2021-01-26,5,11,,,
Israel,2021-01-26,50,59,60.4,23.1,
Israel,2021-01-26,60,69,73.6,50.7,
Israel,2021-01-26,70,79,90.9,68.7,
Israel,2021-01-26,80,89,83.9,61.5,
Israel,2021-01-26,90,99,86.6,63.3,
Israel,2021-01-27,12,15,,,
Israel,2021-01-27,16,19,,,
Israel,2021-01-27,20,29,19.5,5.8,
Israel,2021-01-27,30,39,23.7,8.4,
Israel,2021-01-27,40,49,45.6,14.3,
Israel,2021-01-27,5,11,,,
Israel,2021-01-27,50,59,61.0,25.1,
Israel,2021-01-27,60,69,73.9,53.4,
Israel,2021-01-27,70,79,91.1,72.0,
Israel,2021-01-27,80,89,84.2,65.1,
Israel,2021-01-27,90,99,86.9,67.0,
Israel,2021-01-28,12,15,,,
Israel,2021-01-28,16,19,,,
Israel,2021-01-28,20,29,21.1,6.7,
Israel,2021-01-28,30,39,26.0,9.6,
Israel,2021-01-28,40,49,48.3,16.5,
Israel,2021-01-28,5,11,,,
Israel,2021-01-28,50,59,62.7,29.3,
Israel,2021-01-28,60,69,74.6,58.7,
Israel,2021-01-28,70,79,91.7,77.4,
Israel,2021-01-28,80,89,84.8,70.5,
Israel,2021-01-28,90,99,87.5,72.2,
Israel,2021-01-29,12,15,,,
Israel,2021-01-29,16,19,,,
Israel,2021-01-29,20,29,21.6,7.0,
Israel,2021-01-29,30,39,26.9,10.2,
Israel,2021-01-29,40,49,49.1,17.7,
Israel,2021-01-29,5,11,,,
Israel,2021-01-29,50,59,63.1,30.9,
Israel,2021-01-29,60,69,74.8,60.1,
Israel,2021-01-29,70,79,91.8,78.8,
Israel,2021-01-29,80,89,84.9,71.8,
Israel,2021-01-29,90,99,87.6,73.4,
Israel,2021-01-30,12,15,,,
Israel,2021-01-30,16,19,,,
Israel,2021-01-30,20,29,22.1,7.3,
Israel,2021-01-30,30,39,27.8,10.7,
Israel,2021-01-30,40,49,50.0,18.8,
Israel,2021-01-30,5,11,,,
Israel,2021-01-30,50,59,63.6,32.3,
Israel,2021-01-30,60,69,75.0,61.2,
Israel,2021-01-30,70,79,91.9,79.8,
Israel,2021-01-30,80,89,85.0,72.8,
Israel,2021-01-30,90,99,87.6,74.4,
Israel,2021-01-31,12,15,,,
Israel,2021-01-31,16,19,,,
Israel,2021-01-31,20,29,23.0,7.6,
Israel,2021-01-31,30,39,29.5,11.3,
Israel,2021-01-31,40,49,51.6,19.8,
Israel,2021-01-31,5,11,,,
Israel,2021-01-31,50,59,64.5,33.6,
Israel,2021-01-31,60,69,75.4,62.7,
Israel,2021-01-31,70,79,92.3,81.5,
Israel,2021-01-31,80,89,85.3,74.4,
Israel,2021-01-31,90,99,88.0,76.0,
Israel,2021-02-01,12,15,,,
Israel,2021-02-01,16,19,,,
Israel,2021-02-01,20,29,24.7,7.9,
Israel,2021-02-01,30,39,31.7,11.7,
Israel,2021-02-01,40,49,53.2,20.7,
Israel,2021-02-01,5,11,,,
Israel,2021-02-01,50,59,65.6,34.7,
Israel,2021-02-01,60,69,75.9,63.5,
Israel,2021-02-01,70,79,92.7,82.4,
Israel,2021-02-01,80,89,85.7,75.3,
Israel,2021-02-01,90,99,88.5,76.8,
Israel,2021-02-02,12,15,,,
Israel,2021-02-02,16,19,,,
Israel,2021-02-02,20,29,26.0,8.1,
Israel,2021-02-02,30,39,33.3,12.0,
Israel,2021-02-02,40,49,54.5,21.2,
Israel,2021-02-02,5,11,,,
Israel,2021-02-02,50,59,66.4,35.6,
Israel,2021-02-02,60,69,76.3,64.2,
Israel,2021-02-02,70,79,93.1,82.9,
Israel,2021-02-02,80,89,86.1,75.9,
Israel,2021-02-02,90,99,89.0,77.5,
Israel,2021-02-03,12,15,,,
Israel,2021-02-03,16,19,,,
Israel,2021-02-03,20,29,27.3,8.4,
Israel,2021-02-03,30,39,34.9,12.5,
Israel,2021-02-03,40,49,55.7,22.0,
Israel,2021-02-03,5,11,,,
Israel,2021-02-03,50,59,67.2,38.2,
Israel,2021-02-03,60,69,76.7,65.3,
Israel,2021-02-03,70,79,93.5,83.8,
Israel,2021-02-03,80,89,86.5,76.8,
Israel,2021-02-03,90,99,89.5,78.1,
Israel,2021-02-04,12,15,,,
Israel,2021-02-04,16,19,,,
Israel,2021-02-04,20,29,29.0,8.9,
Israel,2021-02-04,30,39,36.8,13.1,
Israel,2021-02-04,40,49,56.7,23.0,
Israel,2021-02-04,5,11,,,
Israel,2021-02-04,50,59,67.9,40.9,
Israel,2021-02-04,60,69,77.0,66.2,
Israel,2021-02-04,70,79,93.7,84.6,
Israel,2021-02-04,80,89,86.9,77.5,
Israel,2021-02-04,90,99,89.8,78.7,
Israel,2021-02-05,12,15,,,
Israel,2021-02-05,16,19,,,
Israel,2021-02-05,20,29,29.5,9.0,
Israel,2021-02-05,30,39,37.6,13.4,
Israel,2021-02-05,40,49,57.1,23.3,
Israel,2021-02-05,5,11,,,
Israel,2021-02-05,50,59,68.2,42.0,
Israel,2021-02-05,60,69,77.1,66.5,
Israel,2021-02-05,70,79,93.8,84.8,
Israel,2021-02-05,80,89,86.9,77.7,
Israel,2021-02-05,90,99,89.9,78.9,
Israel,2021-02-06,12,15,,,
Israel,2021-02-06,16,19,,,
Israel,2021-02-06,20,29,30.2,9.2,
Israel,2021-02-06,30,39,38.4,13.6,
Israel,2021-02-06,40,49,57.5,23.9,
Israel,2021-02-06,5,11,,,
Israel,2021-02-06,50,59,68.4,43.3,
Israel,2021-02-06,60,69,77.3,66.8,
Israel,2021-02-06,70,79,93.9,85.0,
Israel,2021-02-06,80,89,87.0,77.8,
Israel,2021-02-06,90,99,90.0,79.0,
Israel,2021-02-07,12,15,,,
Israel,2021-02-07,16,19,,,
Israel,2021-02-07,20,29,31.5,9.9,
Israel,2021-02-07,30,39,39.8,14.2,
Israel,2021-02-07,40,49,58.3,25.5,
Israel,2021-02-07,5,11,,,
Israel,2021-02-07,50,59,69.0,46.1,
Israel,2021-02-07,60,69,77.6,67.5,
Israel,2021-02-07,70,79,94.2,85.5,
Israel,2021-02-07,80,89,87.3,78.4,
Israel,2021-02-07,90,99,90.4,79.5,
Israel,2021-02-08,12,15,,,
Israel,2021-02-08,16,19,,,
Israel,2021-02-08,20,29,32.6,10.9,
Israel,2021-02-08,30,39,40.9,14.7,
Israel,2021-02-08,40,49,58.8,26.8,
Israel,2021-02-08,5,11,,,
Israel,2021-02-08,50,59,69.4,47.7,
Israel,2021-02-08,60,69,77.8,68.0,
Israel,2021-02-08,70,79,94.4,86.0,
Israel,2021-02-08,80,89,87.5,78.8,
Israel,2021-02-08,90,99,90.6,79.9,
Israel,2021-02-09,12,15,,,
Israel,2021-02-09,16,19,,,
Israel,2021-02-09,20,29,34.0,11.8,
Israel,2021-02-09,30,39,42.3,15.3,
Israel,2021-02-09,40,49,59.6,28.6,
Israel,2021-02-09,5,11,,,
Israel,2021-02-09,50,59,70.0,49.5,
Israel,2021-02-09,60,69,78.1,68.8,
Israel,2021-02-09,70,79,94.6,86.8,
Israel,2021-02-09,80,89,87.8,79.7,
Israel,2021-02-09,90,99,91.0,80.7,
Israel,2021-02-10,12,15,,,
Israel,2021-02-10,16,19,,,
Israel,2021-02-10,20,29,36.6,13.0,
Israel,2021-02-10,30,39,45.0,17.3,
Israel,2021-02-10,40,49,61.2,32.8,
Israel,2021-02-10,5,11,,,
Israel,2021-02-10,50,59,71.2,52.6,
Israel,2021-02-10,60,69,78.7,69.8,
Israel,2021-02-10,70,79,95.0,87.5,
Israel,2021-02-10,80,89,88.2,80.3,
Israel,2021-02-10,90,99,91.4,81.1,
Israel,2021-02-11,12,15,,,
Israel,2021-02-11,16,19,,,
Israel,2021-02-11,20,29,38.6,13.8,
Israel,2021-02-11,30,39,46.9,18.3,
Israel,2021-02-11,40,49,62.3,35.1,
Israel,2021-02-11,5,11,,,
Israel,2021-02-11,50,59,72.1,54.0,
Israel,2021-02-11,60,69,79.1,70.3,
Israel,2021-02-11,70,79,95.3,88.0,
Israel,2021-02-11,80,89,88.4,80.7,
Israel,2021-02-11,90,99,91.7,81.5,
Israel,2021-02-12,12,15,,,
Israel,2021-02-12,16,19,,,
Israel,2021-02-12,20,29,39.1,13.9,
Israel,2021-02-12,30,39,47.4,18.7,
Israel,2021-02-12,40,49,62.6,36.0,
Israel,2021-02-12,5,11,,,
Israel,2021-02-12,50,59,72.3,54.5,
Israel,2021-02-12,60,69,79.2,70.5,
Israel,2021-02-12,70,79,95.4,88.1,
Israel,2021-02-12,80,89,88.5,80.8,
Israel,2021-02-12,90,99,91.7,81.6,
Israel,2021-02-13,12,15,,,
Israel,2021-02-13,16,19,,,
Israel,2021-02-13,20,29,40.3,14.2,
Israel,2021-02-13,30,39,48.5,19.4,
Israel,2021-02-13,40,49,63.3,37.6,
Israel,2021-02-13,5,11,,,
Israel,2021-02-13,50,59,72.8,55.4,
Israel,2021-02-13,60,69,79.5,70.8,
Israel,2021-02-13,70,79,95.6,88.3,
Israel,2021-02-13,80,89,88.7,81.1,
Israel,2021-02-13,90,99,91.9,81.9,
Israel,2021-02-14,12,15,,,
Israel,2021-02-14,16,19,,,
Israel,2021-02-14,20,29,42.1,15.1,
Israel,2021-02-14,30,39,50.3,20.3,
Israel,2021-02-14,40,49,64.4,39.7,
Israel,2021-02-14,5,11,,,
Israel,2021-02-14,50,59,73.7,56.7,
Israel,2021-02-14,60,69,80.0,71.4,
Israel,2021-02-14,70,79,95.9,88.8,
Israel,2021-02-14,80,89,89.0,81.5,
Israel,2021-02-14,90,99,92.2,82.4,
Israel,2021-02-15,12,15,,,
Israel,2021-02-15,16,19,,,
Israel,2021-02-15,20,29,44.1,16.2,
Israel,2021-02-15,30,39,52.2,21.4,
Israel,2021-02-15,40,49,65.7,41.6,
Israel,2021-02-15,5,11,,,
Israel,2021-02-15,50,59,74.7,58.0,
Israel,2021-02-15,60,69,80.5,72.0,
Israel,2021-02-15,70,79,96.3,89.3,
Israel,2021-02-15,80,89,89.4,82.0,
Israel,2021-02-15,90,99,92.6,83.0,
Israel,2021-02-16,12,15,,,
Israel,2021-02-16,16,19,,,
Israel,2021-02-16,20,29,46.2,17.5,
Israel,2021-02-16,30,39,54.0,22.5,
Israel,2021-02-16,40,49,66.9,43.3,
Israel,2021-02-16,5,11,,,
Israel,2021-02-16,50,59,75.6,59.0,
Israel,2021-02-16,60,69,81.1,72.5,
Israel,2021-02-16,70,79,96.8,89.8,
Israel,2021-02-16,80,89,89.7,82.5,
Israel,2021-02-16,90,99,92.9,83.4,
Israel,2021-02-17,12,15,,,
Israel,2021-02-17,16,19,,,
Israel,2021-02-17,20,29,47.9,18.7,
Israel,2021-02-17,30,39,55.5,23.5,
Israel,2021-02-17,40,49,67.9,44.9,
Israel,2021-02-17,5,11,,,
Israel,2021-02-17,50,59,76.3,59.9,
Israel,2021-02-17,60,69,81.4,72.9,
Israel,2021-02-17,70,79,97.0,90.1,
Israel,2021-02-17,80,89,89.9,82.8,
Israel,2021-02-17,90,99,93.1,83.8,
Israel,2021-02-18,12,15,,,
Israel,2021-02-18,16,19,,,
Israel,2021-02-18,20,29,49.8,20.0,
Israel,2021-02-18,30,39,57.5,25.2,
Israel,2021-02-18,40,49,69.3,47.0,
Israel,2021-02-18,5,11,,,
Israel,2021-02-18,50,59,77.3,61.3,
Israel,2021-02-18,60,69,81.9,73.4,
Israel,2021-02-18,70,79,97.2,90.5,
Israel,2021-02-18,80,89,90.1,83.1,
Israel,2021-02-18,90,99,93.3,84.1,
Israel,2021-02-19,12,15,,,
Israel,2021-02-19,16,19,,,
Israel,2021-02-19,20,29,50.5,20.4,
Israel,2021-02-19,30,39,58.2,25.9,
Israel,2021-02-19,40,49,69.8,47.7,
Israel,2021-02-19,5,11,,,
Israel,2021-02-19,50,59,77.7,61.7,
Israel,2021-02-19,60,69,82.0,73.6,
Israel,2021-02-19,70,79,97.3,90.6,
Israel,2021-02-19,80,89,90.1,83.2,
Israel,2021-02-19,90,99,93.3,84.2,
Israel,2021-02-21,12,15,,,
Israel,2021-02-21,16,19,,,
Israel,2021-02-21,20,29,53.5,22.0,
Israel,2021-02-21,30,39,60.8,28.6,
Israel,2021-02-21,40,49,71.6,50.3,
Israel,2021-02-21,5,11,,,
Israel,2021-02-21,50,59,79.1,63.1,
Israel,2021-02-21,60,69,82.8,74.2,
Israel,2021-02-21,70,79,97.9,91.1,
Israel,2021-02-21,80,89,90.6,83.7,
Israel,2021-02-21,90,99,93.7,84.7,
Israel,2021-02-22,12,15,,,
Israel,2021-02-22,16,19,,,
Israel,2021-02-22,20,29,55.2,23.1,
Israel,2021-02-22,30,39,62.5,29.9,
Israel,2021-02-22,40,49,72.7,51.3,
Israel,2021-02-22,5,11,,,
Israel,2021-02-22,50,59,79.9,63.8,
Israel,2021-02-22,60,69,83.3,74.5,
Israel,2021-02-22,70,79,98.3,91.4,
Israel,2021-02-22,80,89,91.0,84.0,
Israel,2021-02-22,90,99,94.1,85.0,
Israel,2021-02-23,12,15,,,
Israel,2021-02-23,16,19,,,
Israel,2021-02-23,20,29,56.3,24.3,
Israel,2021-02-23,30,39,63.8,31.8,
Israel,2021-02-23,40,49,72.7,52.1,
Israel,2021-02-23,5,11,,,
Israel,2021-02-23,50,59,79.2,63.5,
Israel,2021-02-23,60,69,83.2,74.4,
Israel,2021-02-23,70,79,93.0,86.5,
Israel,2021-02-23,80,89,90.2,83.3,
Israel,2021-02-23,90,99,92.8,84.1,
Israel,2021-02-24,12,15,,,
Israel,2021-02-24,16,19,,,
Israel,2021-02-24,20,29,57.8,25.6,
Israel,2021-02-24,30,39,65.1,33.2,
Israel,2021-02-24,40,49,73.5,53.2,
Israel,2021-02-24,5,11,,,
Israel,2021-02-24,50,59,79.9,64.2,
Israel,2021-02-24,60,69,83.6,74.8,
Israel,2021-02-24,70,79,93.3,86.8,
Israel,2021-02-24,80,89,90.5,83.7,
Israel,2021-02-24,90,99,93.1,84.5,
Israel,2021-02-25,12,15,,,
Israel,2021-02-25,16,19,,,
Israel,2021-02-25,20,29,58.8,26.8,
Israel,2021-02-25,30,39,66.1,34.7,
Israel,2021-02-25,40,49,74.2,54.0,
Israel,2021-02-25,5,11,,,
Israel,2021-02-25,50,59,80.4,64.8,
Israel,2021-02-25,60,69,83.9,75.0,
Israel,2021-02-25,70,79,93.5,87.1,
Israel,2021-02-25,80,89,90.8,84.0,
Israel,2021-02-25,90,99,93.4,84.8,
Israel,2021-02-26,12,15,,,
Israel,2021-02-26,16,19,,,
Israel,2021-02-26,20,29,59.4,27.6,
Israel,2021-02-26,30,39,66.7,35.8,
Israel,2021-02-26,40,49,74.7,54.6,
Israel,2021-02-26,5,11,,,
Israel,2021-02-26,50,59,80.7,65.2,
Israel,2021-02-26,60,69,84.1,75.2,
Israel,2021-02-26,70,79,93.6,87.2,
Israel,2021-02-26,80,89,90.9,84.1,
Israel,2021-02-26,90,99,93.5,84.9,
Israel,2021-02-27,12,15,,,
Israel,2021-02-27,16,19,,,
Israel,2021-02-27,20,29,59.8,28.0,
Israel,2021-02-27,30,39,67.1,36.3,
Israel,2021-02-27,40,49,74.9,54.9,
Israel,2021-02-27,5,11,,,
Israel,2021-02-27,50,59,80.9,65.3,
Israel,2021-02-27,60,69,84.2,75.3,
Israel,2021-02-27,70,79,93.7,87.2,
Israel,2021-02-27,80,89,91.0,84.2,
Israel,2021-02-27,90,99,93.6,85.0,
Israel,2021-02-28,12,15,,,
Israel,2021-02-28,16,19,,,
Israel,2021-02-28,20,29,60.7,29.1,
Israel,2021-02-28,30,39,67.8,37.5,
Israel,2021-02-28,40,49,75.5,55.6,
Israel,2021-02-28,5,11,,,
Israel,2021-02-28,50,59,81.4,65.9,
Israel,2021-02-28,60,69,84.4,75.5,
Israel,2021-02-28,70,79,93.9,87.5,
Israel,2021-02-28,80,89,91.2,84.4,
Israel,2021-02-28,90,99,93.7,85.3,
Israel,2021-03-01,12,15,,,
Israel,2021-03-01,16,19,,,
Israel,2021-03-01,20,29,61.2,30.1,
Israel,2021-03-01,30,39,68.4,38.6,
Israel,2021-03-01,40,49,75.9,56.1,
Israel,2021-03-01,5,11,,,
Israel,2021-03-01,50,59,81.7,66.2,
Israel,2021-03-01,60,69,84.7,75.8,
Israel,2021-03-01,70,79,94.1,87.7,
Israel,2021-03-01,80,89,91.4,84.6,
Israel,2021-03-01,90,99,93.9,85.6,
Israel,2021-03-02,12,15,,,
Israel,2021-03-02,16,19,,,
Israel,2021-03-02,20,29,62.6,32.4,
Israel,2021-03-02,30,39,69.6,41.0,
Israel,2021-03-02,40,49,76.7,57.4,
Israel,2021-03-02,5,11,,,
Israel,2021-03-02,50,59,82.4,67.1,
Israel,2021-03-02,60,69,85.2,76.2,
Israel,2021-03-02,70,79,94.5,88.0,
Israel,2021-03-02,80,89,91.7,85.0,
Israel,2021-03-02,90,99,94.3,86.2,
Israel,2021-03-03,12,15,,,
Israel,2021-03-03,16,19,,,
Israel,2021-03-03,20,29,63.4,34.0,
Israel,2021-03-03,30,39,70.4,42.5,
Israel,2021-03-03,40,49,77.3,58.2,
Israel,2021-03-03,5,11,,,
Israel,2021-03-03,50,59,83.0,67.7,
Israel,2021-03-03,60,69,85.5,76.6,
Israel,2021-03-03,70,79,94.8,88.3,
Israel,2021-03-03,80,89,92.0,85.3,
Israel,2021-03-03,90,99,94.5,86.5,
Israel,2021-03-04,12,15,,,
Israel,2021-03-04,16,19,,,
Israel,2021-03-04,20,29,64.4,36.0,
Israel,2021-03-04,30,39,71.2,44.4,
Israel,2021-03-04,40,49,78.0,59.2,
Israel,2021-03-04,5,11,,,
Israel,2021-03-04,50,59,83.5,68.5,
Israel,2021-03-04,60,69,85.9,77.0,
Israel,2021-03-04,70,79,95.1,88.6,
Israel,2021-03-04,80,89,92.3,85.6,
Israel,2021-03-04,90,99,94.7,86.8,
Israel,2021-03-05,12,15,,,
Israel,2021-03-05,16,19,,,
Israel,2021-03-05,20,29,64.7,36.9,
Israel,2021-03-05,30,39,71.6,45.4,
Israel,2021-03-05,40,49,78.3,59.7,
Israel,2021-03-05,5,11,,,
Israel,2021-03-05,50,59,83.8,68.9,
Israel,2021-03-05,60,69,86.1,77.2,
Israel,2021-03-05,70,79,95.2,88.7,
Israel,2021-03-05,80,89,92.4,85.7,
Israel,2021-03-05,90,99,94.8,86.9,
Israel,2021-03-06,12,15,,,
Israel,2021-03-06,16,19,,,
Israel,2021-03-06,20,29,65.0,37.6,
Israel,2021-03-06,30,39,71.8,46.0,
Israel,2021-03-06,40,49,78.4,60.1,
Israel,2021-03-06,5,11,,,
Israel,2021-03-06,50,59,83.9,69.2,
Israel,2021-03-06,60,69,86.2,77.3,
Israel,2021-03-06,70,79,95.2,88.8,
Israel,2021-03-06,80,89,92.4,85.8,
Israel,2021-03-06,90,99,94.9,87.0,
Israel,2021-03-07,12,15,,,
Israel,2021-03-07,16,19,,,
Israel,2021-03-07,20,29,65.8,39.5,
Israel,2021-03-07,30,39,72.4,47.7,
Israel,2021-03-07,40,49,78.9,61.2,
Israel,2021-03-07,5,11,,,
Israel,2021-03-07,50,59,84.4,70.0,
Israel,2021-03-07,60,69,86.5,77.8,
Israel,2021-03-07,70,79,95.5,89.1,
Israel,2021-03-07,80,89,92.6,86.1,
Israel,2021-03-07,90,99,95.1,87.3,
Israel,2021-03-08,12,15,,,
Israel,2021-03-08,16,19,,,
Israel,2021-03-08,20,29,66.5,41.1,
Israel,2021-03-08,30,39,73.1,49.3,
Israel,2021-03-08,40,49,79.5,62.2,
Israel,2021-03-08,5,11,,,
Israel,2021-03-08,50,59,84.8,70.8,
Israel,2021-03-08,60,69,86.7,78.3,
Israel,2021-03-08,70,79,95.7,89.4,
Israel,2021-03-08,80,89,92.8,86.4,
Israel,2021-03-08,90,99,95.3,87.7,
Israel,2021-03-09,12,15,,,
Israel,2021-03-09,16,19,,,
Israel,2021-03-09,20,29,67.2,42.7,
Israel,2021-03-09,30,39,73.9,50.7,
Israel,2021-03-09,40,49,80.0,63.2,
Israel,2021-03-09,5,11,,,
Israel,2021-03-09,50,59,85.2,71.6,
Israel,2021-03-09,60,69,86.9,78.7,
Israel,2021-03-09,70,79,95.8,89.8,
Israel,2021-03-09,80,89,93.0,86.7,
Israel,2021-03-09,90,99,95.5,88.0,
Israel,2021-03-10,12,15,,,
Israel,2021-03-10,16,19,,,
Israel,2021-03-10,20,29,68.3,44.7,
Israel,2021-03-10,30,39,74.8,52.5,
Israel,2021-03-10,40,49,80.8,64.3,
Israel,2021-03-10,5,11,,,
Israel,2021-03-10,50,59,85.8,72.5,
Israel,2021-03-10,60,69,87.2,79.2,
Israel,2021-03-10,70,79,96.0,90.0,
Israel,2021-03-10,80,89,93.2,87.0,
Israel,2021-03-10,90,99,95.7,88.2,
Israel,2021-03-11,12,15,,,
Israel,2021-03-11,16,19,,,
Israel,2021-03-11,20,29,69.0,46.2,
Israel,2021-03-11,30,39,75.6,53.9,
Israel,2021-03-11,40,49,81.4,65.3,
Israel,2021-03-11,5,11,,,
Israel,2021-03-11,50,59,86.3,73.2,
Israel,2021-03-11,60,69,87.4,79.5,
Israel,2021-03-11,70,79,96.1,90.3,
Israel,2021-03-11,80,89,93.3,87.2,
Israel,2021-03-11,90,99,95.9,88.3,
Israel,2021-03-12,12,15,,,
Israel,2021-03-12,16,19,,,
Israel,2021-03-12,20,29,69.3,47.2,
Israel,2021-03-12,30,39,75.9,54.9,
